race_date,race_city,race_no,result,horse_name,horse_accessories,horse_age,horse_sex,horse_origin,horse_sire,horse_dam,hors_broodmare_sire,jockey_weight,jockey_name,horse_owner,horse_trainer,horse_race_degree,horse_win_value,horse_psf_rate,horse_psf_rank,Horse_starting_box_no,horse_margin,horse_late_start,horse_rate,race_type,race_sex_group,race_age_group,race_race_group,race_length,race_track_type,race_track_condition,best_rating
2024-01-27,İstanbul,1,3,JARHEAD,KG SK,3y,m,SUPER SAVER (USA)- FAIR ROSE / ROYAL ABJAR (USA),SUPER SAVER (USA),FAIR ROSE,ROYAL ABJAR (USA),59,HIŞMAN ÇİZİK,ADİL MERT KAYA,TEZCAN TAŞAR,1.25.85,2.95,0,0,3,"1,5 Lengths",,57,Handicap 15,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.22.25
2024-01-27,İstanbul,1,4,OPPENHEIMER,KG DB SK,3y,m,HIT IT A BOMB (USA)- QUENBY (USA) / AMBASSADOR* (GER),HIT IT A BOMB (USA),QUENBY (USA),AMBASSADOR* (GER),53,VEDAT ABİŞ,BEYHAN HADİOĞLU,BURAK ŞANDAN,1.26.07,2.0,0,0,2,Lengthsun,,45,Handicap 15,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.22.25
2024-01-27,İstanbul,1,5,SOLEIL JARDIN,DB,3y,f,VICTORY GALLOP (CAN)- GOLDEN AFRICA / INTENSE FOCUS (USA),VICTORY GALLOP (CAN),GOLDEN AFRICA,INTENSE FOCUS (USA),55,NEVZAT AVCİ,BURAK ÇELİK,TARKAN ŞİT,1.26.11,17.15,0,0,4,,2 Lengths,48,Handicap 15,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.22.25
2024-01-27,İstanbul,2,1,CROSSOVER,K DB,3y,m,TU BRUTUS (CHI)- SAND SPOUT / SRI PEKAN (USA),TU BRUTUS (CHI),SAND SPOUT,SRI PEKAN (USA),58,İLKER SOYAD,HÜSEYİN BURAK ÇULLU,ATİLLA GÖKÇE,1.13.23,3.75,0,0,8,1 Lengths,,42,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,2,2,LAST TANGO,KG SK,3y,m,TOROK (IRE)- WANGO TANGO / OKAWANGO (USA),TOROK (IRE),WANGO TANGO,OKAWANGO (USA),58,MEHMET KAYA,AYDIN ÜSTÜNDAĞ,ERGÜN USLU,1.13.41,1.9,0,0,5,3 Lengths,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,2,3,AGENT ZERO,DB SK,3y,m,TOROK (IRE)- HILAL KIZIM (USA) / LONHRO (AUS),TOROK (IRE),HILAL KIZIM (USA),LONHRO (AUS),58,VEDAT ABİŞ,YÜKSEL GÖKTÜRK,HASAN BOYRAZ,1.13.96,3.6,0,0,3,"2,5 Lengths",,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,2,4,NAKAMA,SK,3y,f,BLUEGRASS CAT (USA)- SİMAYKOÇ / MALİ,BLUEGRASS CAT (USA),SİMAYKOÇ,MALİ,56,SELÇUK AKBULAT,KEREM BAŞKOÇ,AYDIN ALÇİÇEK,1.14.40,57.55,0,0,6,3 Lengths,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,2,5,BAY LEMİ,,3y,m,SİNCLAR- PRENSES DEHERE / DEHERE (USA),SİNCLAR,PRENSES DEHERE,DEHERE (USA),58,ALİ YILDIZ,KAAN ARMAĞAN,HAYRİ YILDIRIM,1.14.86,14.55,0,0,4,,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,2,6,DETANATOR,KG K,3y,f,MYBOYCHARLIE (IRE)- SWIFT / VICTORY GALLOP (CAN),MYBOYCHARLIE (IRE),SWIFT,VICTORY GALLOP (CAN),56,ERHAN AKTUĞ,SULTAN SÖKMEN,ENGİN KARATAŞ,1.15.07,17.45,0,0,1,,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,2,7,DERKO,SKG SK,3y,m,LION HEART (USA)- TRUTHFUL GIRL / SEA HERO (USA),LION HEART (USA),TRUTHFUL GIRL,SEA HERO (USA),58,DENİZ YILDIZ,ULAŞ YILDIZ,MAHMUT BAYKARA,1.15.31,9.35,0,0,7,,,32,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,2,8,EQUIST RÜZGARI,KG K DB,3y,m,TRAPPE SHOT (USA)- SHOOTER GUEST (FR) / SPECTRUM (IRE),TRAPPE SHOT (USA),SHOOTER GUEST (FR),SPECTRUM (IRE),53,EFE KORKMAZ,İLKER ALTUN,ATİLLA GÖKÇE,1.21.20,54.0,0,0,2,,15 Lengths,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,3,1,ALKANLI,KG DB SK,4y,m,KAIZBERT (RU)- MİNİK KIZ / DEMİRKAZIK,KAIZBERT (RU),MİNİK KIZ,DEMİRKAZIK,58,VEDAT ABİŞ,TOYGAR AKDİKMEN,ENGİN KARATAŞ,2.18.87,2.1,30,1,1,"4,5 Lengths",,76,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,3,2,EGETAY,KG GKR,6y,m,ALTAHA- AHUBERE / CAŞ,ALTAHA,AHUBERE,CAŞ,60,ADEM CEYLAN,BAHADIR YEŞİL,HACİ ALTUNBAŞ,2.19.61,9.35,12,3,3,Nose,,79,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,3,3,BABA ZAMAN,KG DB SK,5y,m,SULTAN DE FAUST (FR)- ATIĞ HATUN / SERTAY,SULTAN DE FAUST (FR),ATIĞ HATUN,SERTAY,53,HAKAN YILDIZ,AHMET KAYA,ETHEM KAYA,2.19.62,17.95,4,7,2,Lengthsun,,60,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,3,4,SUBİKE,DB,8y,f,ARASLI- KUTBİKE / ODİNHAN,ARASLI,KUTBİKE,ODİNHAN,62,MEHMET KAYA,TÜLAY ÇİFTÇİ,SEDAT ÇİFTÇİ,2.19.67,11.15,8,5,4,Head,,77,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,3,5,HEKİMOĞLU,KG DB SK,7y,m,KAIZBERT (RU)- ADİTYAKIZI / PİR KARACA,KAIZBERT (RU),ADİTYAKIZI,PİR KARACA,58,HALİL KAPLAN,ABDULLAH AVCI,SEDAT ÇİFTÇİ,2.19.70,2.55,30,2,7,,,69,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,3,6,CİĞERDELEN,,8y,m,SARRAF- YAPRAKCIK / TULYAD,SARRAF,YAPRAKCIK,TULYAD,60,ALİ YILDIZ,CUMHUR ÜN,MURAT AKKILIÇ,2.21.07,16.35,7,6,6,,,74,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,3,7,ALEVKIRAN,KG DB SK GKR,6y,m,ATEŞTOPU- ACARHATUN / DRUID (PL),ATEŞTOPU,ACARHATUN,DRUID (PL),55,HIŞMAN ÇİZİK,CEMİL TURAN,CEMİL TURAN,2.24.09,7.25,8,4,8,,,64,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,3,8,MİRKIZIM,KG SK,5y,f,BERKSOY- TATLIM / TOŞUR,BERKSOY,TATLIM,TOŞUR,57,BERKAN ÇIĞLA,EREN AKBULUT,MUHİTTİN ACAR,2.26.93,31.2,2,8,5,,,70,Handicap 21,Undefined,4 Years Old and Up,Arabian,2000,Dirt (Polytrack),Good Going,2.14.92
2024-01-27,İstanbul,4,1,FEFETUKA,K,4y,f,HALICARNASSUS (IRE)- GOLD BIHAR / ROYAL ABJAR (USA),HALICARNASSUS (IRE),GOLD BIHAR,ROYAL ABJAR (USA),52,GÖRKEM ÖZÇELİK,BÜLENT TAŞÇI,SABRİ BEKTAŞ,2.13.17,4.8,15,3,6,"2,5 Lengths",,48,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,2,SAUDADE,KG K,4y,f,HERE TO FLY- THASSOS / KANEKO,HERE TO FLY,THASSOS,KANEKO,54,ALİ YILDIZ,SELMAN ERDEMİRCİ,MURAT AKKILIÇ,2.13.56,2.45,21,1,9,"1,5 Lengths",1 Lengths,52,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,3,ANADOLU RÜYASI,KG K,4y,f,NATIVE KHAN (FR)- CHAPOSA STRIKE (USA) / ENGLISH CHANNEL (USA),NATIVE KHAN (FR),CHAPOSA STRIKE (USA),ENGLISH CHANNEL (USA),57,ERHAN AKTUĞ,ALİ ÖZDEMİR,ORKUN ÖZELCANAT,2.13.77,10.0,9,5,4,"1,5 Lengths",2 Lengths,57,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,4,ROCKET SCIENCE,DB SK,4y,f,TAMARKUZ (USA)- LITTLE ROCKET (USA) / YES ITS TRUE (USA),TAMARKUZ (USA),LITTLE ROCKET (USA),YES ITS TRUE (USA),54,VEDAT ABİŞ,CEM ÖZBELGE,HASAN BOYRAZ,2.13.99,7.75,16,2,8,Nose,,51,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,5,ANNA HENRIETTA,KG DB SK,6y,f,ROCKMASTER (IRE)- NEVER LOST / STRIKE THE GOLD (USA),ROCKMASTER (IRE),NEVER LOST,STRIKE THE GOLD (USA),60,ADEM CEYLAN,GÖRKEM GEDİKOĞLU,SEDAT ÇİFTÇİ,2.14.00,16.2,6,7,7,,,65,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,6,HAZY DAISY,SKG,5y,f,LUXOR- NO MORE STRIKE / STRIKE THE GOLD (USA),LUXOR,NO MORE STRIKE,STRIKE THE GOLD (USA),51,SEZER ÇELİK,MUHAMMED HARDALAÇ,BURHAN ATAY,2.14.17,26.45,2,10,11,,,42,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,7,I RO,K,4y,f,MARCAVELLY (USA)- SABBATH (USA) / PULPIT (USA),MARCAVELLY (USA),SABBATH (USA),PULPIT (USA),50,HAKAN YILDIZ,ESRA ATMAN,METİN ACAR,2.14.27,5.5,12,4,2,,,42,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,8,MY SECRET LOVE,SK,5y,f,VICTORY GALLOP (CAN)- LOVELY DOYOUN / DOYOUN (IRE),VICTORY GALLOP (CAN),LOVELY DOYOUN,DOYOUN (IRE),56,MERTCAN ÇELİK,YILDIRIM GELGİN,AYDIN KÜÇÜKAKSOY,2.14.81,13.5,7,6,5,,"1,5 Lengths",52,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,9,FIRST POINT,K,4y,f,SCARFACE- MELIORA / DIVINE LIGHT* (JPN),SCARFACE,MELIORA,DIVINE LIGHT* (JPN),50,ALİ KAÇMAZ,KEMAL KURT,MEHMETCİK AYDOĞDİ,2.14.92,39.95,2,11,10,,,32,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,10,PELE AND DIDO,KG K DB,5y,f,WIENER WALZER (GER)- AMAYA / SRI PEKAN (USA),WIENER WALZER (GER),AMAYA,SRI PEKAN (USA),50,GÖKHAN BEKTAŞ,GÜROL ULUDAĞ,YASİN DEMİRKIRAN,2.16.27,16.05,4,9,3,,4 Lengths,39,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,4,11,MARCH VİOLET,K SKG,4y,f,NATIVE KHAN (FR)- KALILA / POWERSCOURT (GB),NATIVE KHAN (FR),KALILA,POWERSCOURT (GB),55,NEVZAT AVCİ,GÖKHAN ÖZKAN,TARKAN ŞİT,2.18.69,19.15,5,8,1,,,54,Handicap 15,Female,4 Years Old and Up,English,2100,Dirt (Polytrack),Good Going,2.09.15
2024-01-27,İstanbul,5,1,CROWNED,SK,3y,m,BODEMEISTER (USA)- FLY WINGS / STRIKE THE GOLD (USA),BODEMEISTER (USA),FLY WINGS,STRIKE THE GOLD (USA),58,MEHMET KAYA,AYDIN ÜSTÜNDAĞ,ERGÜN USLU,1.13.46,4.4,19,2,1,"2,5 Lengths",,37,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,5,2,SANDUHAN,KG SK,3y,m,TRAPPE SHOT (USA)- BLACK WIDOW / CHAMPS TO CHAMPS,TRAPPE SHOT (USA),BLACK WIDOW,CHAMPS TO CHAMPS,58,ERHAN AKTUĞ,ZELİHA ÖZDEMİR,ORKUN ÖZELCANAT,1.13.83,10.4,6,4,8,Head,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,5,3,DENİZ SESİ,DB SKG SK,3y,f,TIZWAY (USA)- REWARDING GIRL / BIN AJWAAD (IRE),TIZWAY (USA),REWARDING GIRL,BIN AJWAAD (IRE),56,DENİZ YILDIZ,ULAŞ YILDIZ,MAHMUT BAYKARA,1.13.86,15.2,3,5,6,Half Lengths,,28,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,5,4,BLAZE MY BOY,KG,3y,m,MYBOYCHARLIE (IRE)- BLAZING GIRL / WIN RIVER WIN (USA),MYBOYCHARLIE (IRE),BLAZING GIRL,WIN RIVER WIN (USA),58,MERTCAN ÇELİK,ENİS EMRE GELGİN,AYDIN KÜÇÜKAKSOY,1.13.94,6.6,10,3,7,"2,5 Lengths",,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,5,5,KHAN OF FIRE,DB YP,3y,m,NATIVE KHAN (FR)- CAMINIYA (FR) / SINNDAR (IRE),NATIVE KHAN (FR),CAMINIYA (FR),SINNDAR (IRE),58,MUSTAFA ÇİÇEK,AHMET KAVRAN,İSMAİL KARADAĞ,1.14.31,1.4,58,1,4,,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
2024-01-27,İstanbul,5,6,QUEEN SERENITY,SK,3y,f,KANEKO- KHALESSİ / BOSPORUS (IRE),KANEKO,KHALESSİ,BOSPORUS (IRE),54,BERKAN ÇIĞLA,BORA GÖVEREN,VOLKAN YÜKSEL,1.14.35,55.55,1,8,5,,,30,Maiden,Undefined,3 Years Old,English,1200,Dirt (Polytrack),Good Going,1.09.93
